ID Number,Submission Date,Application Property,Source,Age,Race/Ethnicity,Disability,Current Residence,HH Size,Dependents,HH Type,HH Income,HH Assets,FTHB Class?,Asset_Income_Ratio,Total_Wealth,Wealth_Group
254275,2021-11-16,30 Ciderpress Way,,62.0,White,,Stoneham,1,,,52000.0,37000.0,,0.7115384615384616,89000.0,Low Wealth (<1x)
21490,2021-11-16,30 Ciderpress Way,,64.0,White,,Somerville,1,,,38000.0,85000.0,,2.236842105263158,123000.0,Moderate (1–3x)
439181,2021-11-16,30 Ciderpress Way,,59.0,Hispanic,,Saugus,1,,,48000.0,10000.0,,0.20833333333333334,58000.0,Low Wealth (<1x)
337927,2021-11-16,30 Ciderpress Way,,55.0,Asian,,North Andover,2,,,43000.0,127000.0,,2.953488372093023,170000.0,Moderate (1–3x)
697399,2021-11-16,30 Ciderpress Way,,77.0,Black/Af Am,,Malden,2,,,45000.0,26000.0,,0.5777777777777777,71000.0,Low Wealth (<1x)
784278,2021-11-16,30 Ciderpress Way,,56.0,Asian,,Dracut,2,,,44000.0,250000.0,,5.681818181818182,294000.0,Comfortable (3–6x)
583256,2021-11-16,30 Ciderpress Way,,57.0,White,,Dracut,1,,,22000.0,190000.0,,8.636363636363637,212000.0,High Wealth (>6x)
226436,2021-11-16,30 Ciderpress Way,,55.0,White,,"Nashua, NH",1,,,40300.0,142000.0,,3.5235732009925558,182300.0,Comfortable (3–6x)
889368,2021-11-16,30 Ciderpress Way,,73.0,White,,"Cape Coral, FL",1,,,47000.0,235000.0,,5.0,282000.0,Comfortable (3–6x)
98038,2021-11-16,30 Ciderpress Way,,56.0,White,,Topsfield,1,,,39000.0,102000.0,,2.6153846153846154,141000.0,Moderate (1–3x)
964251,2021-11-16,30 Ciderpress Way,,69.0,White,,"Chester, NH",1,,,51000.0,270000.0,,5.294117647058823,321000.0,Comfortable (3–6x)
863169,2021-12-20,1305 basswood circle,,35.0,white ,,"North Reading, MA",1,,,37814.0,8964.0,,0.2370550589728672,46778.0,Low Wealth (<1x)
759531,2021-12-20,1305 basswood circle,,35.0,white ,,Andover,3,,,62500.0,47000.0,,0.752,109500.0,Low Wealth (<1x)
879963,2021-12-20,1305 basswood circle,,40.0,white-north african,,Revere,4,,,49763.0,17000.0,,0.3416192753652312,66763.0,Low Wealth (<1x)
478626,2022-02-22,"4 Kingson Lane, Unit 5",CHAPA - Zillow,42.0,White,,Bellingham,3,,,74000.0,23000.0,,0.3108108108108108,97000.0,Low Wealth (<1x)
531092,2022-02-22,"4 Kingson Lane, Unit 5",CHAPA - Zillow,65.0,White,Disabled,N. Attleboro,2,,,30780.0,29000.0,,0.9421702404158544,59780.0,Low Wealth (<1x)
998585,2022-02-22,"4 Kingson Lane, Unit 5",CHAPA's list,53.0,White,Disabled,Plainville,1,,,40000.0,61000.0,,1.525,101000.0,Moderate (1–3x)
127628,2022-02-22,"4 Kingson Lane, Unit 5",Medway mailing list,39.0,Native American,,Medway,3,,,72000.0,69000.0,,0.9583333333333334,141000.0,Low Wealth (<1x)
355976,2022-02-22,"4 Kingson Lane, Unit 5",email list ,36.0,Hispanic,,Medway,3,,,83000.0,25000.0,,0.30120481927710846,108000.0,Low Wealth (<1x)
375108,2022-02-22,"4 Kingson Lane, Unit 5",CHAPA - Zillow,71.0,White,,Uxbridge,2,,,70000.0,68000.0,,0.9714285714285714,138000.0,Low Wealth (<1x)
260388,2022-02-22,"4 Kingson Lane, Unit 5",Medway Housing Authority - CHAPA,41.0,White,,Medway,2,,,57000.0,20000.0,,0.3508771929824561,77000.0,Low Wealth (<1x)
215974,2022-02-22,"4 Kingson Lane, Unit 5",Medway mailing list,26.0,White,,Franklin,1,,,56000.0,13000.0,,0.23214285714285715,69000.0,Low Wealth (<1x)
791655,2022-02-22,"4 Kingson Lane, Unit 5",CHAPA - Zillow,56.0,White,,Ashland,1,,,35000.0,20000.0,,0.5714285714285714,55000.0,Low Wealth (<1x)
309108,2022-03-01,"19 Broad Street, Unit 202",CHAPA,40.0,White,,Newburyport,2,,,53000.0,31000.0,,0.5849056603773585,84000.0,Low Wealth (<1x)
330799,2022-03-22,"41 Boston Road, Unit 474",CHAPA facebook,50.0,Asian,,Billerica,2,,,45000.0,20000.0,,0.4444444444444444,65000.0,Low Wealth (<1x)
304300,2022-03-22,"41 Boston Road, Unit 474",website,43.0,Asian,,Dracut,3,,,45000.0,50000.0,,1.1111111111111112,95000.0,Moderate (1–3x)
488703,2022-03-22,"41 Boston Road, Unit 474",CHAPA website,30.0,white,,Billerica,1,,,50000.0,30000.0,,0.6,80000.0,Low Wealth (<1x)
176324,2022-03-22,"501 Commerce Drive, Unit 2-201",website,53.0,White,,Watertown,2,,,55000.0,57000.0,,1.0363636363636364,112000.0,Moderate (1–3x)
313363,2022-03-22,"501 Commerce Drive, Unit 2-201",,38.0,Asian,,Dorchester,2,,,65000.0,33000.0,,0.5076923076923077,98000.0,Low Wealth (<1x)
675635,2022-04-12,"2 Harvest Drive, Unit 104",MassAccess,56.0,White,,Salem,1,,,51000.0,10000.0,,0.19607843137254902,61000.0,Low Wealth (<1x)
45679,2022-04-12,"2 Harvest Drive, Unit 104",MassAccess,32.0,White,,Woburn,1,,,44000.0,29000.0,,0.6590909090909091,73000.0,Low Wealth (<1x)
162357,2022-04-19,"47 Turtle Brook Road, Unit 28-2",Canton Housing Authority ,27.0,Black,,Canton,2,,,72000.0,24000.0,,0.3333333333333333,96000.0,Low Wealth (<1x)
996669,2022-04-19,"47 Turtle Brook Road, Unit 28-2",,48.0,Unknown,,Hyde Park,2,,,67000.0,30000.0,,0.44776119402985076,97000.0,Low Wealth (<1x)
757499,2022-04-19,"47 Turtle Brook Road, Unit 28-2",,39.0,Black,,Canton,2,,,53000.0,13000.0,,0.24528301886792453,66000.0,Low Wealth (<1x)
798539,2022-04-19,"47 Turtle Brook Road, Unit 28-2",zillow,31.0,White,,North Attleboro,2,,,78000.0,15000.0,,0.19230769230769232,93000.0,Low Wealth (<1x)
906708,2022-04-19,"47 Turtle Brook Road, Unit 28-2",zillow,27.0,white,,Quincy,1,,,50000.0,30000.0,,0.6,80000.0,Low Wealth (<1x)
34855,2022-04-19,"47 Turtle Brook Road, Unit 28-2",Urban Edge,53.0,Hispanic,,Hyde Park,3,,,90000.0,21000.0,,0.23333333333333334,111000.0,Low Wealth (<1x)
547336,2022-05-10,"3 Harvest Drive, Unit 105",MassAccess,73.0,White,,Litchfield,2,,,47000.0,32000.0,,0.6808510638297872,79000.0,Low Wealth (<1x)
284814,2022-05-10,"3 Harvest Drive, Unit 105",MassAccess,28.0,White,,Reading,1,,,61500.0,7000.0,,0.11382113821138211,68500.0,Low Wealth (<1x)
497651,2022-05-10,"3 Harvest Drive, Unit 105",MetroList,56.0,White,,Somerville,1,,,33000.0,7000.0,,0.21212121212121213,40000.0,Low Wealth (<1x)
559246,2022-05-10,"3 Harvest Drive, Unit 105",Andover Library/CHAPA Email List,76.0,White,,Andover,1,,,40000.0,40000.0,,1.0,80000.0,Moderate (1–3x)
975195,2022-05-10,"3 Harvest Drive, Unit 105",zillow,64.0,White,,Woburn,1,,,62000.0,28000.0,,0.45161290322580644,90000.0,Low Wealth (<1x)
351263,2022-05-10,"7 Crescent Way, Unit 309",ready buyer list,82.0,White,,Westminster,1,,,46000.0,250000.0,,5.434782608695652,296000.0,Comfortable (3–6x)
793914,2022-05-24,3 Junction Lane,MassAccess,37.0,Hispanic,,Everett,4,,,110000.0,9500.0,,0.08636363636363636,119500.0,Low Wealth (<1x)
402373,2022-05-24,3 Junction Lane,Zillow,31.0,White,,Peabody,1,,,58000.0,23000.0,,0.39655172413793105,81000.0,Low Wealth (<1x)
168623,2022-05-24,3 Junction Lane,Zillow,42.0,White,,Beverly,4,,,92082.0,75000.0,,0.8144914315501401,167082.0,Low Wealth (<1x)
956410,2022-05-24,3 Junction Lane,,69.0,,,Beverly,1,,,73937.0,24000.0,,0.3246006735463976,97937.0,Low Wealth (<1x)
286828,2022-05-24,3 Junction Lane,Zillow,43.0,Hispanic/White,,Beverly,3,,,75485.0,30000.0,,0.3974299529707889,105485.0,Low Wealth (<1x)
232606,2022-05-24,3 Junction Lane,MassAccess,22.0,Black,,Lowell,2,,,70000.0,65000.0,,0.9285714285714286,135000.0,Low Wealth (<1x)
975195,2022-05-24,"4 Harvest Drive, Unit 212",zillow,64.0,White,,Woburn,1,,,62000.0,28000.0,,0.45161290322580644,90000.0,Low Wealth (<1x)
45679,2022-05-24,"4 Harvest Drive, Unit 212",CHAPA email,32.0,White,,Woburn,1,,,42000.0,30000.0,,0.7142857142857143,72000.0,Low Wealth (<1x)
363016,2022-05-24,"4 Harvest Drive, Unit 212",MassAccess,77.0,White,,Hopewell,1,,,22000.0,30000.0,,1.3636363636363635,52000.0,Moderate (1–3x)
559246,2022-05-24,"4 Harvest Drive, Unit 212",Andover Library/CHAPA Email List,76.0,White,,Andover,1,,,40000.0,40000.0,,1.0,80000.0,Moderate (1–3x)
345125,2022-05-24,"4 Harvest Drive, Unit 212",,56.0,Asian,,Haverhill,1,,,54000.0,14000.0,,0.25925925925925924,68000.0,Low Wealth (<1x)
769986,2022-06-16,33 Intrepid Circle ,Metrolist,45.0,White,,Boston,4,,,46000.0,60000.0,,1.3043478260869565,106000.0,Moderate (1–3x)
916557,2022-06-16,33 Intrepid Circle ,Friend,42.0,White,,Marblehead,3,,,90000.0,8000.0,,0.08888888888888889,98000.0,Low Wealth (<1x)
631412,2022-06-16,33 Intrepid Circle ,,44.0,Asian,,Melrose,4,,,90000.0,40000.0,,0.4444444444444444,130000.0,Low Wealth (<1x)
599285,2022-06-16,33 Intrepid Circle ,,42.0,White,,Beverly,4,,,91000.0,29000.0,,0.31868131868131866,120000.0,Low Wealth (<1x)
170000,2022-06-16,33 Intrepid Circle ,MassAccess,27.0,White,,Swampscott,1,,,78000.0,65000.0,,0.8333333333333334,143000.0,Low Wealth (<1x)
107571,2022-07-12,"1 Ashley Lane, Unit 50",MassAccess,57.0,Asian,,Lowell,2,,,60000.0,71000.0,,1.1833333333333333,131000.0,Moderate (1–3x)
926545,2022-07-12,"1 Ashley Lane, Unit 50",CHAPA Website,61.0,,,Wilmington,1,,,47000.0,162000.0,,3.4468085106382977,209000.0,Comfortable (3–6x)
899093,2022-07-12,"1 Ashley Lane, Unit 50",CHAPA Website,74.0,White,,Andover,1,,,33000.0,207500.0,,6.287878787878788,240500.0,High Wealth (>6x)
978205,2022-08-09,"81 Salem Rd, Unit 73",MassAccess,43.0,Asian,,Arlignton,3,,,66000.0,47000.0,,0.7121212121212122,113000.0,Low Wealth (<1x)
723376,2022-08-09,"81 Salem Rd, Unit 73",MLS,33.0,White,,Billerica,3,,,58000.0,36000.0,,0.6206896551724138,94000.0,Low Wealth (<1x)
237388,2022-08-09,"81 Salem Rd, Unit 73",Redfin,32.0,Asian,,"Nashua, NH",3,,,74000.0,35000.0,,0.47297297297297297,109000.0,Low Wealth (<1x)
955907,2022-08-09,"81 Salem Rd, Unit 73",MassAccess,33.0,White,,Tewksbury,1,,,58000.0,75000.0,,1.293103448275862,133000.0,Moderate (1–3x)
231028,2022-08-09,"81 Salem Rd, Unit 73",MassAccess,24.0,Asian,,Quincy,1,,,51000.0,69000.0,,1.3529411764705883,120000.0,Moderate (1–3x)
813513,2022-08-09,"81 Salem Rd, Unit 73",CHAPA Ready buyer list,52.0,white,,N. Billerica,3,,,57076.0,64000.0,,1.1213119349639078,121076.0,Moderate (1–3x)
214527,2022-08-09,"81 Salem Rd, Unit 73",Realtor,36.0,Black,,Billerica,4,,,89000.0,10000.0,,0.11235955056179775,99000.0,Low Wealth (<1x)
764740,2022-11-01,3 Dickens Lane,MyMassHome,62.0,Asian,,Wakefield,2,0.0,,40000.0,136000.0,,3.4,176000.0,Comfortable (3–6x)
647185,2022-11-01,3 Dickens Lane,CHAPA Facebook,56.0,White,,Revere,2,1.0,,67636.0,271457.0,,4.013498728487788,339093.0,Comfortable (3–6x)
154157,2022-11-01,3 Dickens Lane,CHAPA Facebook,66.0,,,Malden,1,0.0,,24000.0,260000.0,,10.833333333333334,284000.0,High Wealth (>6x)
983151,2022-11-01,3 Dickens Lane,,64.0,White,,Stow,1,0.0,,19044.0,250000.0,,13.127494223902541,269044.0,High Wealth (>6x)
820907,2022-11-01,3 Dickens Lane,Family,58.0,Asian,,Lowell,3,1.0,,78144.0,43000.0,,0.5502661752661753,121144.0,Low Wealth (<1x)
184600,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MLS,43.0,Hispanic,,Roslindale,3,2.0,,95000.0,20000.0,,0.21052631578947367,115000.0,Low Wealth (<1x)
384903,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MetroList,27.0,White,,Medford,1,0.0,,78000.0,44000.0,,0.5641025641025641,122000.0,Low Wealth (<1x)
55732,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Realtor.com,26.0,White,,Foxboro,1,0.0,,73000.0,61000.0,,0.8356164383561644,134000.0,Low Wealth (<1x)
718474,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",zillow,43.0,White,,West Roxbury,3,1.0,,91000.0,40000.0,,0.43956043956043955,131000.0,Low Wealth (<1x)
706337,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Realtor,36.0,Black,,Norwood,1,0.0,,77600.0,17000.0,,0.2190721649484536,94600.0,Low Wealth (<1x)
231028,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MetroList,24.0,Asian,,Quincy,1,0.0,,73000.0,55000.0,,0.7534246575342466,128000.0,Low Wealth (<1x)
261650,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",zillow,35.0,White,,Dedham,3,1.0,,90000.0,23000.0,,0.25555555555555554,113000.0,Low Wealth (<1x)
49587,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",redfin,25.0,White,,Worcester,1,0.0,,65000.0,72000.0,,1.1076923076923078,137000.0,Moderate (1–3x)
684980,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Friend,27.0,Asian,,Quincy,1,0.0,,65600.0,56000.0,,0.8536585365853658,121600.0,Low Wealth (<1x)
895035,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Ruth,44.0,White,,Brookline,2,0.0,,69000.0,38043.0,,0.5513478260869565,107043.0,Low Wealth (<1x)
380933,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",CHAPA,40.0,Black,,Quincy,2,1.0,,69000.0,43000.0,,0.6231884057971014,112000.0,Low Wealth (<1x)
660814,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",,35.0,Black,,Canton,2,1.0,,42000.0,37000.0,,0.8809523809523809,79000.0,Low Wealth (<1x)
657359,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Realtor,43.0,white/hispanic,,Taunton,2,0.0,,85000.0,8000.0,,0.09411764705882353,93000.0,Low Wealth (<1x)
247829,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MyMassHome,25.0,Black,,Hyde Park,1,0.0,,68000.0,41000.0,,0.6029411764705882,109000.0,Low Wealth (<1x)
883554,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Realtor,27.0,Hispanic,,Dedham,1,0.0,,51000.0,58000.0,,1.1372549019607843,109000.0,Moderate (1–3x)
407402,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MLS,53.0,Black,,Canton,2,1.0,,89700.0,58000.0,,0.6465997770345596,147700.0,Low Wealth (<1x)
707324,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MetroList,27.0,Asian,,Randolph,1,0.0,,70000.0,72000.0,,1.0285714285714285,142000.0,Moderate (1–3x)
702377,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MetroList,38.0,Black,,Braintree,3,2.0,,86000.0,21000.0,,0.2441860465116279,107000.0,Low Wealth (<1x)
789285,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",MyMassHome,38.0,Asian,,Quincy,1,0.0,,67000.0,41600.0,,0.6208955223880597,108600.0,Low Wealth (<1x)
659911,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",zillow,24.0,Black,,Boston,1,0.0,,63000.0,10000.0,,0.15873015873015872,73000.0,Low Wealth (<1x)
192059,2022-12-06,"42 Turtle Brook Rd, Unit 8-2",Realtor,41.0,Black,,Hyde Park,3,1.0,,76000.0,19000.0,,0.25,95000.0,Low Wealth (<1x)
206137,2022-12-06,"180 Chickering Road, Unit 307C ",Friend,50.0,Asian,,Lowell,1,0.0,,61000.0,18000.0,,0.29508196721311475,79000.0,Low Wealth (<1x)
76111,2022-12-06,"180 Chickering Road, Unit 307C ",MyMassHome,41.0,Hispanic,,Salem,2,1.0,,53000.0,7500.0,,0.14150943396226415,60500.0,Low Wealth (<1x)
857693,2022-12-06,"180 Chickering Road, Unit 307C ",Agent,66.0,White,,Andover,2,0.0,,22000.0,40000.0,,1.8181818181818181,62000.0,Moderate (1–3x)
869542,2022-12-06,"180 Chickering Road, Unit 307C ",CHAPA,49.0,Asian,,Lowell,2,1.0,,66000.0,66000.0,,1.0,132000.0,Moderate (1–3x)
659729,2022-12-06,"180 Chickering Road, Unit 307C ",CHAPA Facebook,29.0,white,,Methuen,1,0.0,,50116.0,25000.0,,0.4988426849708676,75116.0,Low Wealth (<1x)
420989,2022-12-06,"180 Chickering Road, Unit 307C ",MyMassHome,34.0,White,,Andover,1,0.0,,39000.0,8400.0,,0.2153846153846154,47400.0,Low Wealth (<1x)
856467,2022-12-06,"180 Chickering Road, Unit 307C ",CHAPA Facebook,28.0,White,,Haverhill,1,0.0,,62200.0,34000.0,,0.5466237942122186,96200.0,Low Wealth (<1x)
768700,2022-12-06,"180 Chickering Road, Unit 307C ",MyMassHome,54.0,White,,Revere,1,0.0,,48000.0,75000.0,,1.5625,123000.0,Moderate (1–3x)
826755,2022-12-06,"180 Chickering Road, Unit 307C ",MyMassHome,28.0,Hispanic,,Haverhill,2,1.0,,38000.0,2000.0,,0.05263157894736842,40000.0,Low Wealth (<1x)
969361,2022-12-06,"180 Chickering Road, Unit 307C ",CHAPA,29.0,Asian,,NH,1,0.0,,60000.0,52000.0,,0.8666666666666667,112000.0,Low Wealth (<1x)
924657,2022-12-06,"180 Chickering Road, Unit 307C ",,29.0,Hispanic,,Salem,1,0.0,,43000.0,18000.0,,0.4186046511627907,61000.0,Low Wealth (<1x)
442327,2022-12-06,"180 Chickering Road, Unit 307C ",CHAPA,44.0,White,,Acton,2,0.0,,52000.0,11000.0,,0.21153846153846154,63000.0,Low Wealth (<1x)
691590,2022-12-06,63 Central St. Unit 109,CHAPA,66.0,White,,Malden,1,0.0,,24000.0,273000.0,,11.375,297000.0,High Wealth (>6x)
684011,2022-12-06,63 Central St. Unit 109,,62.0,white,,Melrose,1,0.0,,56000.0,236000.0,,4.214285714285714,292000.0,Comfortable (3–6x)
523471,2022-12-20,"1 Rocky Point, Carlisle",MyMassHome,26.0,White,,Brighton,1,0.0,,74635.0,10000.0,,0.1339853955918805,84635.0,Low Wealth (<1x)
895035,2022-12-20,"1 Rocky Point, Carlisle",Ruth,44.0,White,,Brookline,2,0.0,,69000.0,38043.0,,0.5513478260869565,107043.0,Low Wealth (<1x)
718474,2022-12-20,"1 Rocky Point, Carlisle",CHAPA,43.0,White,,West Roxbury,3,1.0,,91000.0,40000.0,,0.43956043956043955,131000.0,Low Wealth (<1x)
384903,2022-12-20,"1 Rocky Point, Carlisle",,27.0,White,,Medford,1,0.0,,78000.0,43000.0,,0.5512820512820513,121000.0,Low Wealth (<1x)
187176,2022-12-20,"1 Rocky Point, Carlisle",Facebook,41.0,Black,,Lynn,5,3.0,,53000.0,63000.0,,1.1886792452830188,116000.0,Moderate (1–3x)
768700,2022-12-20,"1 Rocky Point, Carlisle",MyMassHome,56.0,White,,Revere,1,0.0,,51000.0,75000.0,,1.4705882352941178,126000.0,Moderate (1–3x)
224995,2022-12-20,"1 Rocky Point, Carlisle",MyMassHome,34.0,Asian,,Andover,3,2.0,,85000.0,15000.0,,0.17647058823529413,100000.0,Low Wealth (<1x)
761123,2022-12-20,"1 Rocky Point, Carlisle",MyMassHome,33.0,White,,Tyngsboro,1,0.0,,75000.0,68000.0,,0.9066666666666666,143000.0,Low Wealth (<1x)
214527,2022-12-20,"1 Rocky Point, Carlisle",CHAPA email list,36.0,Black,,Billerica,2,1.0,,90000.0,9000.0,,0.1,99000.0,Low Wealth (<1x)
812232,2023-04-04,11-B Trail Ridge,Bryna Community service network,61.0,white ,,Tewksbury,2,0.0,,38600.0,188000.0,,4.870466321243524,226600.0,Comfortable (3–6x)
187176,2023-04-04,11-B Trail Ridge,CHAPA,62.0,black/afr amer,,lynn,5,3.0,,53210.0,56191.0,,1.0560233038902462,109401.0,Moderate (1–3x)
226436,2023-04-04,11-B Trail Ridge,website  ???,62.0,white ,,amherst,1,0.0,,43200.0,107225.0,,2.482060185185185,150425.0,Moderate (1–3x)
990527,2023-04-11,2 Hastings Circle,,65.0,white ,,stow,1,0.0,,20700.0,245000.0,,11.83574879227053,265700.0,High Wealth (>6x)
117950,2023-04-11,2 Hastings Circle,online,62.0,hispanic,,Boston,1,0.0,,60688.0,105000.0,,1.7301608225678882,165688.0,Moderate (1–3x)
902647,2023-04-19,211 East St. Unit 9,,25.0,white ,,easthampton,1,0.0,,45000.0,73800.0,,1.64,118800.0,Moderate (1–3x)
60255,2023-05-23,"15 Goldenwood Drive, Unit 35",mymasshome,33.0,white ,,raynham,1,0.0,,54000.0,15000.0,,0.2777777777777778,69000.0,Low Wealth (<1x)
323129,2023-05-31,"16B Longview Circle, Unit 68",Masshousing,27.0,white,,Boston,1,0.0,,57000.0,32000.0,,0.5614035087719298,89000.0,Low Wealth (<1x)
761123,2023-05-31,"16B Longview Circle, Unit 68",mymasshome,34.0,white,,Tyngsboro,1,0.0,,71500.0,61200.0,,0.855944055944056,132700.0,Low Wealth (<1x)
551861,2023-05-31,"16B Longview Circle, Unit 68",,53.0,african amer,,Haverhill,0,0.0,,78249.6,66000.0,,0.8434547908232118,144249.6,Low Wealth (<1x)
802628,2023-06-27,"2 Harvest Drive, Unit 110",Realtor MLS,27.0,white ,,Wilmington,1,0.0,,60000.0,25400.0,,0.42333333333333334,85400.0,Low Wealth (<1x)
819698,2023-06-27,"2 Harvest Drive, Unit 110",online/Town of No. Andvr,42.0,white ,,Boxford,1,0.0,,62000.0,9201.0,,0.1484032258064516,71201.0,Low Wealth (<1x)
469149,2023-06-27,"2 Harvest Drive, Unit 110",MLS/Realtor,34.0,white ,,Arlington,1,0.0,,60000.0,59000.0,,0.9833333333333333,119000.0,Low Wealth (<1x)
442638,2023-06-27,"2 Harvest Drive, Unit 110",Realtor MLS,24.0,white ,,"Kensington, NH",1,0.0,,55000.0,41000.0,,0.7454545454545455,96000.0,Low Wealth (<1x)
966147,2023-06-27,"2 Harvest Drive, Unit 110",Zillow,22.0,hispanic,,Tewksbury,1,0.0,,54000.0,59300.0,,1.098148148148148,113300.0,Moderate (1–3x)
420446,2023-06-27,"2 Harvest Drive, Unit 110",my mass home,25.0,white ,,Townsend,1,0.0,,53000.0,72816.0,,1.3738867924528302,125816.0,Moderate (1–3x)
546457,2023-06-27,"2 Harvest Drive, Unit 110",Zillow,27.0,white ,,Byfield,1,0.0,,55000.0,43700.0,,0.7945454545454546,98700.0,Low Wealth (<1x)
527189,2023-06-27,"2 Harvest Drive, Unit 110",Zillow,29.0,white ,,Beverly,1,0.0,,50000.0,49585.0,,0.9917,99585.0,Low Wealth (<1x)
551069,2023-06-27,"2 Harvest Drive, Unit 110",Zillow,40.0,hispanic,,Boston,1,0.0,,57000.0,10000.0,,0.17543859649122806,67000.0,Low Wealth (<1x)
953401,2023-06-27,"2 Harvest Drive, Unit 110","""online research""",30.0,white ,,"Plaistow, NH",1,0.0,,63000.0,48000.0,,0.7619047619047619,111000.0,Low Wealth (<1x)
65394,2023-06-27,"2 Harvest Drive, Unit 110",homes.com,24.0,white ,,Lawrence,1,0.0,,48000.0,27195.0,,0.5665625,75195.0,Low Wealth (<1x)
48541,2023-06-27,"2 Harvest Drive, Unit 110",,28.0,wihite,,Georgetown,1,0.0,,65000.0,43600.0,,0.6707692307692308,108600.0,Low Wealth (<1x)
643181,2023-06-27,"2 Harvest Drive, Unit 110",RE Agent,27.0,hispanic,,Lynn,1,0.0,,61000.0,7521.0,,0.12329508196721312,68521.0,Low Wealth (<1x)
